WP_213969826.1	1247_46_1
EHK9547916.1	1247_46_1
WP_228490417.1	1247_46_1
WP_005817592.1	1247_46_1
WP_089110519.1	1247_46_1
ROT04993.1	1247_46_1
WP_226777332.1	1247_46_1
WP_000639299.1	1247_46_1
WP_201488134.1	1247_46_1
WP_149335172.1	1247_46_1
EAX1602471.1	1247_46_1
SFT69541.1	1247_46_1
EEJ4373330.1	1247_46_1
EBI0040023.1	1247_46_1
MCC3780838.1	1247_46_1
KAB1515163.1	1247_46_1
MBQ7018789.1	1247_46_1
WP_009123722.1	1247_46_1
SUC15933.1	1247_46_1
ACA24901.1	1247_46_1
WP_160522244.1	1247_46_1
WP_227660009.1	1247_46_1
EFJ9423925.1	1247_46_1
BAQ01563.1	1247_46_1
WP_063645054.1	1247_46_1
WP_155671752.1	1247_46_1
WP_115074078.1	1247_46_1
HAZ4812282.1	1247_46_1
WP_155031454.1	1247_46_1
EFI6978175.1	1247_46_1
MBE4990227.1	1247_46_1
WP_191932879.1	1247_46_1
WP_181879881.1	1247_46_1
AHB32832.1	1247_46_1
WP_017400312.1	1247_46_1
WP_081408856.1	1247_46_1
WP_119064478.1	1247_46_1
WP_000064509.1	1247_46_1
RSO81665.1	1247_46_1
WP_127799779.1	1247_46_1
WP_169353714.1	1247_46_1
CUV14244.1	1247_46_1
MBN6211866.1	1247_46_1
WP_078222586.1	1247_46_1
WP_075465789.1	1247_46_1
WP_111810679.1	1247_46_1
WP_139273563.1	1247_46_1
WP_122852603.1	1247_46_1
AQU71717.1	1247_46_1
AQU71739.1	1247_46_1
AFW04812.1	1247_46_1
WP_196350619.1	1247_46_1
EHN5991182.1	1247_46_1
EAU0255189.1	1247_46_1
WP_161748446.1	1247_46_1
WP_075370738.1	1247_46_1
WP_105268643.1	1247_46_1
HBA7193507.1	1247_46_1
EAU0023031.1	1247_46_1
EDQ7406279.1	1247_46_1
HAE7082557.1	1247_46_1
EDT6776112.1	1247_46_1
MBD5442012.1	1247_46_1
MBQ8776089.1	1247_46_1
MBS7266258.1	1247_46_1
PWJ45861.1	1247_46_1
WP_168183375.1	1247_46_1
ACA24829.1	1247_46_1
AAS98031.1	1247_46_1
WP_130996601.1	1247_46_1
EFD0634239.1	1247_46_1
EHV3135329.1	1247_46_1
ABK27355.1	1247_46_1
ABK27354.1	1247_46_1
ABK27351.1	1247_46_1
BAI31288.1	1247_46_1
ABK27350.1	1247_46_1
ABK27321.1	1247_46_1
ABK27352.1	1247_46_1
NMM36579.1	1247_46_1
WP_205541739.1	1247_46_1
WP_008785175.1	1247_46_1
WP_125317471.1	1247_46_1
WP_130954016.1	1247_46_1
WP_097577928.1	1247_46_1
WP_114314523.1	1247_46_1
WP_121351504.1	1247_46_1
WP_032197001.1	1247_46_1
WP_089575585.1	1247_46_1
NWA39843.1	1247_46_1
QGR65453.1	1247_46_1
EHE1481246.1	1247_46_1
WP_096948745.1	1247_46_1
WP_080225232.1	1247_46_1
WP_049604535.1	1247_46_1
WP_032949587.1	1247_46_1
AAM27879.1	1247_46_1
NIM30849.1	1247_46_1
WP_094492561.1	1247_46_1
WP_119537153.1	1247_46_1
WP_108473764.1	1247_46_1
WP_221921379.1	1247_46_1
AHB32715.1	1247_46_1
AHB32637.1	1247_46_1
CAI33718.1	1247_46_1
WP_105245009.1	1247_46_1
WP_040474561.1	1247_46_1
WP_088271306.1	1247_46_1
WP_109591672.1	1247_46_1
WP_193007504.1	1247_46_1
WP_201604033.1	1247_46_1
WP_180025383.1	1247_46_1
WP_060490610.1	1247_46_1
WP_197218336.1	1247_46_1
TCI57836.1	1247_46_1
WP_101206224.1	1247_46_1
WP_167821740.1	1247_46_1
WP_082703869.1	1247_46_1
WP_144917748.1	1247_46_1
WP_115490943.1	1247_46_1
WP_102092040.1	1247_46_1
WP_163049471.1	1247_46_1
WP_057759008.1	1247_46_1
WP_168401718.1	1247_46_1
HJG99016.1	1247_46_1
WP_197100668.1	1247_46_1
TCB46542.1	1247_46_1
KGH46518.1	1247_46_1
PDY95928.1	1247_46_1
WP_089749797.1	1247_46_1
WP_207969361.1	1247_46_1
WP_201555912.1	1247_46_1
QIC62912.1	1247_46_1
WP_057874629.1	1247_46_1
WP_157757862.1	1247_46_1
WP_180085977.1	1247_46_1
WP_169073755.1	1247_46_1
WP_101210808.1	1247_46_1
HBH98491.1	1247_46_1
QHM38915.1	1247_46_1
WP_163627019.1	1247_46_1
WP_195753379.1	1247_46_1
NLB64830.1	1247_46_1
WP_219299372.1	1247_46_1
WP_114477655.1	1247_46_1
WP_171537823.1	1247_46_1
WP_102038540.1	1247_46_1
MAD76560.1	1247_46_1
HIQ91239.1	1247_46_1
WP_230913108.1	1247_46_1
WP_073159219.1	1247_46_1
MBS7303397.1	1247_46_1
WP_061309188.1	1247_46_1
WP_229444014.1	1247_46_1
WP_097980946.1	1247_46_1
WP_105766194.1	1247_46_1
MBP5842394.1	1247_46_1
PIO80417.1	1247_46_1
PEG75341.1	1247_46_1
MCE2071814.1	1247_46_1
WP_158634631.1	1247_46_1
WP_216808680.1	1247_46_1
WP_224490275.1	1247_46_1
WP_084227654.1	1247_46_1
RXI21056.1	1247_46_1
WP_137645712.1	1247_46_1
WP_140996135.1	1247_46_1
WP_195748953.1	1247_46_1
WP_128166072.1	1247_46_1
RLA64165.1	1247_46_1
WP_048704689.1	1247_46_1
WP_017401298.1	1247_46_1
WP_136014416.1	1247_46_1
WP_008998550.1	1247_46_1
MBQ9901054.1	1247_46_1
WP_087013699.1	1247_46_1
NTU73661.1	1247_46_1
WP_206339940.1	1247_46_1
MBI0728529.1	1247_46_1
WP_180264690.1	1247_46_1
WP_227514005.1	1247_46_1
WP_033611462.1	1247_46_1
WP_131324271.1	1247_46_1
WP_086398835.1	1247_46_1
WP_168384767.1	1247_46_1
WP_228278673.1	1247_46_1
WP_161420062.1	1247_46_1
EHU1307238.1	1247_46_1
WP_021506308.1	1247_46_1
WP_159336482.1	1247_46_1
WP_201529894.1	1247_46_1
WP_100907999.1	1247_46_1
WP_072420695.1	1247_46_1
WP_192482110.1	1247_46_1
WP_113990956.1	1247_46_1
MBD7808321.1	1247_46_1
WP_180079750.1	1247_46_1
WP_057665170.1	1247_46_1
HCT41976.1	1247_46_1
MBI4915338.1	1247_46_1
WP_216039164.1	1247_46_1
ACU06810.1	1247_46_1
WP_084404253.1	1247_46_1
MBP7051975.1	1247_46_1
WP_122055918.1	1247_46_1
WP_005233228.1	1247_46_1
MBY3623487.1	1247_46_1
WP_137697374.1	1247_46_1
MBS5418304.1	1247_46_1
WP_150534498.1	1247_46_1
VLD07009.1	1247_46_1
WP_099412309.1	1247_46_1
WP_164809665.1	1247_46_1
WP_118630247.1	1247_46_1
MBR5597805.1	1247_46_1
MBQ7776478.1	1247_46_1
WP_009252047.1	1247_46_1
WP_076632559.1	1247_46_1
WP_112115134.1	1247_46_1
MBR3602318.1	1247_46_1
RVU96714.1	1247_46_1
WP_221365168.1	1247_46_1
WP_122217996.1	1247_46_1
WP_002582376.1	1247_46_1
WP_003638211.1	1247_46_1
MBE5800734.1	1247_46_1
WP_014947517.1	1247_46_1
MBO4845241.1	1247_46_1
WP_016174294.1	1247_46_1
MBP5700866.1	1247_46_1
MBO4908961.1	1247_46_1
ACD75809.1	1247_46_1
BAQ01012.1	1247_46_1
WP_105270233.1	1247_46_1
WP_135522194.1	1247_46_1
WP_134865955.1	1247_46_1
WP_217071531.1	1247_46_1
BAQ01293.1	1247_46_1
HBD4964601.1	1247_46_1
WP_130060494.1	1247_46_1
WP_105228541.1	1247_46_1
QHR93353.1	1247_46_1
WP_107289800.1	1247_46_1
EGR3401026.1	1247_46_1
BAQ02116.1	1247_46_1
AAK64372.1	1247_46_1
WP_182079776.1	1247_46_1
WP_197438669.1	1247_46_1
WP_087422439.1	1247_46_1
WP_162625789.1	1247_46_1
WP_097503277.1	1247_46_1
WP_013610488.1	1247_46_1
MBQ9230185.1	1247_46_1
WP_149920745.1	1247_46_1
WP_097315421.1	1247_46_1
WP_157403843.1	1247_46_1
WP_140988984.1	1247_46_1
EHR2939669.1	1247_46_1
EGR73751.1	1247_46_1
WP_130975594.1	1247_46_1
WP_097169155.1	1247_46_1
EFH7018751.1	1247_46_1
WP_072253080.1	1247_46_1
HAZ0555840.1	1247_46_1
WP_142668271.1	1247_46_1
WP_196545058.1	1247_46_1
WP_196052073.1	1247_46_1
WP_148790641.1	1247_46_1
WP_023404412.1	1247_46_1
MBD5307449.1	1247_46_1
WP_121962782.1	1247_46_1
EEY6012083.1	1247_46_1
AXY99655.1	1247_46_1
MBN2612407.1	1247_46_1
WP_169342315.1	1247_46_1
AAT85653.1	1247_46_1
WP_150146757.1	1247_46_1
WP_162896922.1	1247_46_1
EGD0584816.1	1247_46_1
HAX7112522.1	1247_46_1
WP_174563351.1	1247_46_1
WP_228340356.1	1247_46_1
WP_063146256.1	1247_46_1
WP_181593463.1	1247_46_1
WP_172912940.1	1247_46_1
WP_223604415.1	1247_46_1
WP_070076696.1	1247_46_1
WP_205956578.1	1247_46_1
WP_081048554.1	1247_46_1
WP_176019005.1	1247_46_1
WP_064352351.1	1247_46_1
WP_102080806.1	1247_46_1
WP_219343564.1	1247_46_1
QNY06381.1	1247_46_1
BAQ01584.1	1247_46_1
BAQ01641.1	1247_46_1
WP_008483784.1	1247_46_1
WP_020911729.1	1247_46_1
MBM4958079.1	1247_46_1
TXN15033.1	1247_46_1
WP_158652662.1	1247_46_1
WP_213915874.1	1247_46_1
OQQ00376.1	1247_46_1
WP_021544497.1	1247_46_1
WP_137588581.1	1247_46_1
WP_222701647.1	1247_46_1
WP_028024885.1	1247_46_1
WP_158678134.1	1247_46_1
EXJ27416.1	1247_46_1
TNH77921.1	1247_46_1
EGR0199566.1	1247_46_1
WP_065168980.1	1247_46_1
HAH9654961.1	1247_46_1
WP_065682081.1	1247_46_1
HAS6173834.1	1247_46_1
WP_125717070.1	1247_46_1
WP_174170394.1	1247_46_1
WP_065193419.1	1247_46_1
WP_010550846.1	1247_46_1
RRR17920.1	1247_46_1
ABI98966.1	1247_46_1
AAV41072.1	1247_46_1
HBD3828814.1	1247_46_1
HAS3626539.1	1247_46_1
WP_047355739.1	1247_46_1
WP_196348568.1	1247_46_1
WP_095467637.1	1247_46_1
WP_196083558.1	1247_46_1
WP_029307264.1	1247_46_1
WP_092290607.1	1247_46_1
WP_021196769.1	1247_46_1
WP_039010364.1	1247_46_1
WP_048935126.1	1247_46_1
ACV67289.1	1247_46_1
AFW04785.1	1247_46_1
WP_143999744.1	1247_46_1
WP_162436125.1	1247_46_1
WP_087487468.1	1247_46_1
WP_177033801.1	1247_46_1
WP_019692967.1	1247_46_1
NRA80023.1	1247_46_1
WP_225181253.1	1247_46_1
WP_137529147.1	1247_46_1
WP_180395140.1	1247_46_1
WP_079798999.1	1247_46_1
WP_038395439.1	1247_46_1
WP_014605463.1	1247_46_1
WP_063880154.1	1247_46_1
WP_054687551.1	1247_46_1
WP_146383734.1	1247_46_1
WP_217880571.1	1247_46_1
ADC54929.1	1247_46_1
EHF8089147.1	1247_46_1
WP_042054573.1	1247_46_1
WP_162648787.1	1247_46_1
ABB29906.1	1247_46_1
ABB29916.1	1247_46_1
WP_112021345.1	1247_46_1
AXL96526.1	1247_46_1
AAN60459.1	1247_46_1
WP_032345209.1	1247_46_1
WP_151554000.1	1247_46_1
WP_135559430.1	1247_46_1
WP_218467719.1	1247_46_1
WP_166024358.1	1247_46_1
WP_226100070.1	1247_46_1
CAI34008.1	1247_46_1
WP_058146779.1	1247_46_1
NFN13727.1	1247_46_1
NFG65041.1	1247_46_1
WP_073191363.1	1247_46_1
WP_086355853.1	1247_46_1
WP_191685109.1	1247_46_1
MQB97565.1	1247_46_1
MBQ6505593.1	1247_46_1
WP_226844987.1	1247_46_1
WP_055162138.1	1247_46_1
WP_048929845.1	1247_46_1
WP_005823552.1	1247_46_1
WP_117753340.1	1247_46_1
WP_160810892.1	1247_46_1
MBD9105552.1	1247_46_1
RGL80164.1	1247_46_1
WP_009614138.1	1247_46_1
WP_061400816.1	1247_46_1
WP_041691659.1	1247_46_1
WP_055265026.1	1247_46_1
WP_089746442.1	1247_46_1
HJD00610.1	1247_46_1
MBQ9434296.1	1247_46_1
WP_032837678.1	1247_46_1
WP_008470907.1	1247_46_1
NHL95152.1	1247_46_1
MBS6587934.1	1247_46_1
OKZ63218.1	1247_46_1
WP_156075988.1	1247_46_1
WP_098924729.1	1247_46_1
WP_061830633.1	1247_46_1
WP_118741802.1	1247_46_1
SCJ71229.1	1247_46_1
OUN47551.1	1247_46_1
WP_117530072.1	1247_46_1
WP_147759423.1	1247_46_1
MBO5475024.1	1247_46_1
WP_208498225.1	1247_46_1
WP_013497141.1	1247_46_1
WP_097773587.1	1247_46_1
WP_117533348.1	1247_46_1
WP_072419195.1	1247_46_1
ADC54957.1	1247_46_1
SKC32433.1	1247_46_1
MCD9464198.1	1247_46_1
WP_170073309.1	1247_46_1
PST96423.1	1247_46_1
WP_107191832.1	1247_46_1
WP_109862426.1	1247_46_1
WP_097336108.1	1247_46_1
WP_191238328.1	1247_46_1
AHB32687.1	1247_46_1
BAQ01743.1	1247_46_1
ABI55342.1	1247_46_1
WP_086266782.1	1247_46_1
WP_074189167.1	1247_46_1
WP_074188135.1	1247_46_1
WP_074186610.1	1247_46_1
WP_019454398.1	1247_46_1
WP_075808362.1	1247_46_1
WP_080479055.1	1247_46_1
MBP1128771.1	1247_46_1
WP_161505311.1	1247_46_1
EGM8550299.1	1247_46_1
WP_087893335.1	1247_46_1
WP_135704740.1	1247_46_1
MBC4617017.1	1247_46_1
WP_168186805.1	1247_46_1
WP_131073326.1	1247_46_1
MBN5318929.1	1247_46_1
WP_117136936.1	1247_46_1
QDI17963.1	1247_46_1
WP_158524166.1	1247_46_1
WP_077270733.1	1247_46_1
MBN5313443.1	1247_46_1
SCA34554.1	1247_46_1
WP_164171092.1	1247_46_1
MBH2771487.1	1247_46_1
QDI32442.1	1247_46_1
WP_049241299.1	1247_46_1
WP_158524115.1	1247_46_1
AYZ32262.1	1247_46_1
AYU89687.1	1247_46_1
WP_207975708.1	1247_46_1
WP_104011334.1	1247_46_1
MBH3028143.1	1247_46_1
VGO93738.1	1247_46_1
WP_075253066.1	1247_46_1
WP_195807055.1	1247_46_1
WP_088883777.1	1247_46_1
WP_142467464.1	1247_46_1
EGT3571951.1	1247_46_1
WP_107782612.1	1247_46_1
WP_106098831.1	1247_46_1
WP_182038342.1	1247_46_1
WP_157957603.1	1247_46_1
WP_043000203.1	1247_46_1
WP_230078669.1	1247_46_1
EGR1308149.1	1247_46_1
WP_089188523.1	1247_46_1
WP_142727916.1	1247_46_1
EHD2271000.1	1247_46_1
AAO37701.1	1247_46_1
WP_024244058.1	1247_46_1
WP_059276126.1	1247_46_1
EHY2898346.1	1247_46_1
WP_053885466.1	1247_46_1
EIG6690569.1	1247_46_1
EEQ3361549.1	1247_46_1
HBA6329355.1	1247_46_1
WP_200923010.1	1247_46_1
EGT0664115.1	1247_46_1
WP_128612299.1	1247_46_1
ADQ37335.1	1247_46_1
ACA24821.1	1247_46_1
ADN43894.1	1247_46_1
ADQ37322.1	1247_46_1
ACA24811.1	1247_46_1
AFW04867.1	1247_46_1
WP_040217516.1	1247_46_1
EEW3194231.1	1247_46_1
WP_000499529.1	1247_46_1
WP_094762235.1	1247_46_1
WP_005653708.1	1247_46_1
WP_060561577.1	1247_46_1
WP_053878957.1	1247_46_1
WP_180911074.1	1247_46_1
WP_166713992.1	1247_46_1
EBQ8563659.1	1247_46_1
EAP0955437.1	1247_46_1
EBF8309604.1	1247_46_1
MBD5406664.1	1247_46_1
WP_172893723.1	1247_46_1
MBS5552460.1	1247_46_1
WP_171268829.1	1247_46_1
MBO5100602.1	1247_46_1
WP_208119785.1	1247_46_1
WP_154601276.1	1247_46_1
HAT4484165.1	1247_46_1
AKX46872.1	1247_46_1
EAR2001077.1	1247_46_1
OZU30810.1	1247_46_1
APZ56502.1	1247_46_1
WP_107182790.1	1247_46_1
MRZ26590.1	1247_46_1
WP_108569543.1	1247_46_1
WP_130971791.1	1247_46_1
WP_222687543.1	1247_46_1
WP_227336263.1	1247_46_1
MBD5410045.1	1247_46_1
WP_110229659.1	1247_46_1
WP_218427038.1	1247_46_1
WP_034169332.1	1247_46_1
WP_095389312.1	1247_46_1
WP_228346254.1	1247_46_1
WP_057114893.1	1247_46_1
EEW2104401.1	1247_46_1
WP_181257652.1	1247_46_1
WP_008663514.1	1247_46_1
WP_213405689.1	1247_46_1
WP_129614795.1	1247_46_1
MBO5730850.1	1247_46_1
WP_096747636.1	1247_46_1
WP_214221985.1	1247_46_1
WP_005861887.1	1247_46_1
WP_213400645.1	1247_46_1
WP_057329600.1	1247_46_1
MBQ8384861.1	1247_46_1
WP_087411858.1	1247_46_1
WP_217733623.1	1247_46_1
AHB32215.1	1247_46_1
AHB32861.1	1247_46_1
AHB32799.1	1247_46_1
WP_106440176.1	1247_46_1
HAV5950902.1	1247_46_1
WP_200461111.1	1247_46_1
WP_049081426.1	1247_46_1
WP_067551204.1	1247_46_1
WP_171536897.1	1247_46_1
WP_208753426.1	1247_46_1
WP_171541174.1	1247_46_1
WP_199935042.1	1247_46_1
WP_114182671.1	1247_46_1
WP_125523459.1	1247_46_1
WP_209767113.1	1247_46_1
WP_004723499.1	1247_46_1
WP_180134905.1	1247_46_1
WP_150378230.1	1247_46_1
WP_110091477.1	1247_46_1
WP_187652516.1	1247_46_1
WP_203084547.1	1247_46_1
WP_120368242.1	1247_46_1
WP_105977053.1	1247_46_1
WP_180047757.1	1247_46_1
WP_039194764.1	1247_46_1
WP_017044350.1	1247_46_1
WP_171269884.1	1247_46_1
WP_199355634.1	1247_46_1
WP_124743340.1	1247_46_1
WP_109880524.1	1247_46_1
WP_197050931.1	1247_46_1
EIJ0935517.1	1247_46_1
WP_169334418.1	1247_46_1
WP_106511899.1	1247_46_1
WP_148532585.1	1247_46_1
WP_129384724.1	1247_46_1
WP_148089948.1	1247_46_1
WP_067725738.1	1247_46_1
EGR2427770.1	1247_46_1
MBA3895737.1	1247_46_1
WP_021088748.1	1247_46_1
WP_142626892.1	1247_46_1
WP_085217757.1	1247_46_1
WP_199354907.1	1247_46_1
WP_132598473.1	1247_46_1
WP_021083782.1	1247_46_1
MBA3511518.1	1247_46_1
WP_099798041.1	1247_46_1
WP_166094094.1	1247_46_1
WP_175422791.1	1247_46_1
OGS68171.1	1247_46_1
WP_169116372.1	1247_46_1
WP_114227905.1	1247_46_1
WP_056056224.1	1247_46_1
WP_213983256.1	1247_46_1
MBV9528573.1	1247_46_1
WP_222990728.1	1247_46_1
WP_084201516.1	1247_46_1
WP_158083459.1	1247_46_1
WP_222576243.1	1247_46_1
WP_228735898.1	1247_46_1
WP_080768584.1	1247_46_1
KQN22945.1	1247_46_1
HIP01433.1	1247_46_1
WP_123658760.1	1247_46_1
WP_133735510.1	1247_46_1
WP_133481130.1	1247_46_1
MBC7619230.1	1247_46_1
WP_078461942.1	1247_46_1
OYZ24138.1	1247_46_1
WP_228234352.1	1247_46_1
WP_072338442.1	1247_46_1
MAL96507.1	1247_46_1
QLQ25647.1	1247_46_1
HIP21003.1	1247_46_1
MBN9220966.1	1247_46_1
WP_152653031.1	1247_46_1
KPP97782.1	1247_46_1
NML86954.1	1247_46_1
MAD71325.1	1247_46_1
WP_060527669.1	1247_46_1
TQV62357.1	1247_46_1
PZQ18726.1	1247_46_1
WP_078456283.1	1247_46_1
MBA3666261.1	1247_46_1
WP_183382077.1	1247_46_1
WP_093666707.1	1247_46_1
WP_031212253.1	1247_46_1
KQN07402.1	1247_46_1
WP_206201164.1	1247_46_1
WP_098423599.1	1247_46_1
WP_128455948.1	1247_46_1
WP_159726016.1	1247_46_1
KIM05112.1	1247_46_1
WP_159077557.1	1247_46_1
MBX3479456.1	1247_46_1
MBT6671684.1	1247_46_1
PLX78006.1	1247_46_1
WP_216059302.1	1247_46_1
WP_082468241.1	1247_46_1
WP_190278049.1	1247_46_1
WP_193678545.1	1247_46_1
WP_010185649.1	1247_46_1
WP_022987666.1	1247_46_1
WP_027715123.1	1247_46_1
CUU84991.1	1247_46_1
WP_104066551.1	1247_46_1
NCY07830.1	1247_46_1
WP_155589510.1	1247_46_1
AII13902.1	1247_46_1
WP_220226900.1	1247_46_1
NCC32271.1	1247_46_1
KIM05111.1	1247_46_1
MAM09674.1	1247_46_1
RYZ80733.1	1247_46_1
WP_090193267.1	1247_46_1
RZL04476.1	1247_46_1
WP_141093124.1	1247_46_1
WP_089031743.1	1247_46_1
WP_159431089.1	1247_46_1
WP_163044643.1	1247_46_1
WP_011630073.1	1247_46_1
WP_211252259.1	1247_46_1
NCC92985.1	1247_46_1
WP_092407806.1	1247_46_1
WP_198030641.1	1247_46_1
WP_199391511.1	1247_46_1
WP_198095099.1	1247_46_1
WP_048016887.1	1247_46_1
WP_154296859.1	1247_46_1
CAA9483868.1	1247_46_1
HIK23550.1	1247_46_1
NQW40276.1	1247_46_1
MBK6511916.1	1247_46_1
WP_047136586.1	1247_46_1
MAS39832.1	1247_46_1
MBM22938.1	1247_46_1
WP_118857369.1	1247_46_1
RWX43907.1	1247_46_1
MAT67810.1	1247_46_1
WP_186524375.1	1247_46_1
NWF39485.1	1247_46_1
WP_208631474.1	1247_46_1
PWB95608.1	1247_46_1
MBT7557041.1	1247_46_1
SFG20480.1	1247_46_1
WP_176500828.1	1247_46_1
WP_051531748.1	1247_46_1
WP_054966564.1	1247_46_1
WP_140420496.1	1247_46_1
MBT5399977.1	1247_46_1
ARN79940.1	1247_46_1
MBL50343.1	1247_46_1
WP_187536966.1	1247_46_1
HCK04268.1	1247_46_1
AZI19822.1	1247_46_1
MBT5399923.1	1247_46_1
MBC7122699.1	1247_46_1
NUR37916.1	1247_46_1
MBT5400305.1	1247_46_1
WP_187503084.1	1247_46_1
WP_147122214.1	1247_46_1
MBV2216982.1	1247_46_1
WP_107209574.1	1247_46_1
MCC6274529.1	1247_46_1
MBT3281323.1	1247_46_1
WP_131819258.1	1247_46_1
WP_062816438.1	1247_46_1
RZJ19600.1	1247_46_1
WP_215479016.1	1247_46_1
WP_037501122.1	1247_46_1
MBL09655.1	1247_46_1
WP_166200770.1	1247_46_1
MCB2262497.1	1247_46_1
KZR90559.1	1247_46_1
WP_230772520.1	1247_46_1
HIC87607.1	1247_46_1
MCA0197291.1	1247_46_1
WP_136495516.1	1247_46_1
WP_229364090.1	1247_46_1
NDD12153.1	1247_46_1
ATD66155.1	1247_46_1
KUK23962.1	1247_46_1
WP_167104024.1	1247_46_1
WP_133512493.1	1247_46_1
WP_022670500.1	1247_46_1
WP_011993741.1	1247_46_1
WP_033919719.1	1247_46_1
MBY8089242.1	1247_46_1
WP_132833572.1	1247_46_1
WP_175518371.1	1247_46_1
WP_067734350.1	1247_46_1
MBS62892.1	1247_46_1
WP_188853827.1	1247_46_1
MBI28660.1	1247_46_1
OOY27912.1	1247_46_1
OOY04534.1	1247_46_1
WP_160731186.1	1247_46_1
WP_101797556.1	1247_46_1
RMH49596.1	1247_46_1
MBW3617031.1	1247_46_1
NOT40909.1	1247_46_1
MBV0913469.1	1247_46_1
MBN8544218.1	1247_46_1
WP_196402873.1	1247_46_1
WP_194971361.1	1247_46_1
WP_092759364.1	1247_46_1
PPR41520.1	1247_46_1
WP_129386096.1	1247_46_1
WP_056639089.1	1247_46_1
WP_148242551.1	1247_46_1
MBI67117.1	1247_46_1
RPF74851.1	1247_46_1
EGF29413.1	1247_46_1
WP_161716256.1	1247_46_1
WP_209040394.1	1247_46_1
WP_160605047.1	1247_46_1
WP_201717672.1	1247_46_1
